sub,sess,rating,rt,corr
MSC06,Session 1,indoor,685,corr
MSC06,Session 1,indoor,899,corr
MSC06,Session 1,indoor,813,corr
MSC06,Session 1,outdoor,657,err
MSC06,Session 1,outdoor,745,corr
MSC06,Session 1,outdoor,694,corr
MSC06,Session 1,outdoor,678,corr
MSC06,Session 1,outdoor,662,corr
MSC06,Session 1,outdoor,691,corr
MSC06,Session 1,indoor,837,corr
MSC06,Session 1,indoor,896,corr
MSC06,Session 1,indoor,760,corr
MSC06,Session 1,outdoor,1006,corr
MSC06,Session 1,outdoor,1265,corr
MSC06,Session 1,outdoor,808,corr
MSC06,Session 1,outdoor,757,corr
MSC06,Session 1,outdoor,921,corr
MSC06,Session 1,outdoor,716,corr
MSC06,Session 1,outdoor,1379,corr
MSC06,Session 1,outdoor,1043,corr
MSC06,Session 1,outdoor,858,corr
MSC06,Session 1,indoor,826,corr
MSC06,Session 1,indoor,1147,corr
MSC06,Session 1,indoor,879,corr
MSC06,Session 1,Abstract,782,corr
MSC06,Session 1,Abstract,855,corr
MSC06,Session 1,Abstract,583,corr
MSC06,Session 1,Abstract,1106,corr
MSC06,Session 1,Abstract,818,corr
MSC06,Session 1,Abstract,918,corr
MSC06,Session 1,Abstract,957,corr
MSC06,Session 1,Abstract,721,corr
MSC06,Session 1,Abstract,799,corr
MSC06,Session 1,Concrete,760,corr
MSC06,Session 1,Concrete,628,corr
MSC06,Session 1,Concrete,620,corr
MSC06,Session 1,Concrete,741,corr
MSC06,Session 1,Concrete,796,corr
MSC06,Session 1,Concrete,700,corr
MSC06,Session 1,Concrete,729,corr
MSC06,Session 1,Concrete,700,corr
MSC06,Session 1,Concrete,699,corr
MSC06,Session 1,Abstract,1247,corr
MSC06,Session 1,Abstract,780,corr
MSC06,Session 1,Abstract,1077,corr
MSC06,Session 1,Abstract,716,corr
MSC06,Session 1,Abstract,713,corr
MSC06,Session 1,Abstract,915,corr
MSC06,Session 1,Concrete,808,corr
MSC06,Session 1,Concrete,734,corr
MSC06,Session 1,Concrete,817,corr
MSC06,Session 1,Abstract,1052,corr
MSC06,Session 1,Abstract,757,corr
MSC06,Session 1,Abstract,1190,corr
MSC06,Session 1,Concrete,749,corr
MSC06,Session 1,Concrete,668,corr
MSC06,Session 1,Concrete,774,corr
MSC06,Session 1,Concrete,1068,err
MSC06,Session 1,Concrete,1598,err
MSC06,Session 1,Concrete,1076,corr
MSC06,Session 1,Abstract,1142,corr
MSC06,Session 1,Abstract,771,corr
MSC06,Session 1,Abstract,836,corr
MSC06,Session 1,Abstract,1048,corr
MSC06,Session 1,Abstract,756,corr
MSC06,Session 1,Abstract,1151,corr
MSC06,Session 1,Concrete,812,corr
MSC06,Session 1,Concrete,783,corr
MSC06,Session 1,Concrete,705,corr
MSC06,Session 1,Abstract,970,corr
MSC06,Session 1,Abstract,1177,corr
MSC06,Session 1,Abstract,641,corr
MSC06,Session 1,Abstract,775,corr
MSC06,Session 1,Abstract,790,corr
MSC06,Session 1,Abstract,820,corr
MSC06,Session 1,Concrete,934,corr
MSC06,Session 1,Concrete,670,corr
MSC06,Session 1,Concrete,837,corr
MSC06,Session 1,Concrete,689,corr
MSC06,Session 1,Concrete,1279,corr
MSC06,Session 1,Concrete,809,corr
MSC06,Session 1,Abstract,874,corr
MSC06,Session 1,Abstract,771,corr
MSC06,Session 1,Abstract,765,corr
MSC06,Session 1,Concrete,749,corr
MSC06,Session 1,Concrete,1065,corr
MSC06,Session 1,Concrete,752,corr
MSC06,Session 1,Concrete,682,corr
MSC06,Session 1,Concrete,871,corr
MSC06,Session 1,Concrete,609,corr
MSC06,Session 1,Concrete,922,corr
MSC06,Session 1,Concrete,1129,corr
MSC06,Session 1,Concrete,854,corr
MSC06,Session 1,Abstract,805,corr
MSC06,Session 1,Abstract,787,corr
MSC06,Session 1,Abstract,974,corr
MSC06,Session 2,female,775,corr
MSC06,Session 2,female,540,corr
MSC06,Session 2,female,728,corr
MSC06,Session 2,male,532,corr
MSC06,Session 2,male,547,corr
MSC06,Session 2,male,557,corr
MSC06,Session 2,male,665,corr
MSC06,Session 2,male,883,corr
MSC06,Session 2,male,620,corr
MSC06,Session 2,male,701,corr
MSC06,Session 2,male,788,corr
MSC06,Session 2,male,589,corr
MSC06,Session 2,male,665,corr
MSC06,Session 2,male,557,corr
MSC06,Session 2,male,619,corr
MSC06,Session 2,male,621,corr
MSC06,Session 2,male,616,corr
MSC06,Session 2,male,519,corr
MSC06,Session 2,male,629,corr
MSC06,Session 2,male,560,corr
MSC06,Session 2,male,721,corr
MSC06,Session 2,male,758,corr
MSC06,Session 2,male,667,corr
MSC06,Session 2,male,837,corr
MSC06,Session 2,male,670,corr
MSC06,Session 2,male,727,corr
MSC06,Session 2,male,494,corr
MSC06,Session 2,male,511,corr
MSC06,Session 2,male,563,corr
MSC06,Session 2,male,561,corr
MSC06,Session 2,male,500,corr
MSC06,Session 2,male,594,corr
MSC06,Session 2,male,737,corr
MSC06,Session 2,male,609,corr
MSC06,Session 2,male,724,corr
MSC06,Session 2,male,527,corr
MSC06,Session 2,male,611,corr
MSC06,Session 2,male,719,corr
MSC06,Session 2,male,563,corr
MSC06,Session 2,female,734,corr
MSC06,Session 2,female,508,corr
MSC06,Session 2,female,571,corr
MSC06,Session 2,female,550,corr
MSC06,Session 2,female,663,corr
MSC06,Session 2,female,599,corr
MSC06,Session 2,female,615,corr
MSC06,Session 2,female,570,corr
MSC06,Session 2,female,621,corr
MSC06,Session 2,female,566,corr
MSC06,Session 2,female,597,corr
MSC06,Session 2,female,622,corr
MSC06,Session 2,female,544,corr
MSC06,Session 2,female,671,corr
MSC06,Session 2,female,542,corr
MSC06,Session 2,female,527,corr
MSC06,Session 2,female,576,corr
MSC06,Session 2,female,857,corr
MSC06,Session 2,female,833,corr
MSC06,Session 2,female,812,corr
MSC06,Session 2,female,675,corr
MSC06,Session 2,female,636,corr
MSC06,Session 2,female,604,corr
MSC06,Session 2,female,548,corr
MSC06,Session 2,female,833,corr
MSC06,Session 2,female,683,corr
MSC06,Session 2,female,697,corr
MSC06,Session 2,female,671,corr
MSC06,Session 2,female,660,corr
MSC06,Session 2,female,614,corr
MSC06,Session 2,female,559,corr
MSC06,Session 2,female,574,corr
MSC06,Session 2,female,698,corr
MSC06,Session 2,indoor,620,corr
MSC06,Session 2,indoor,607,corr
MSC06,Session 2,indoor,661,corr
MSC06,Session 2,indoor,663,corr
MSC06,Session 2,indoor,798,corr
MSC06,Session 2,indoor,760,err
MSC06,Session 2,indoor,716,corr
MSC06,Session 2,indoor,724,corr
MSC06,Session 2,indoor,648,corr
MSC06,Session 2,outdoor,729,corr
MSC06,Session 2,outdoor,694,corr
MSC06,Session 2,outdoor,734,corr
MSC06,Session 2,outdoor,608,corr
MSC06,Session 2,outdoor,753,corr
MSC06,Session 2,outdoor,677,corr
MSC06,Session 2,outdoor,598,corr
MSC06,Session 2,outdoor,785,corr
MSC06,Session 2,outdoor,763,corr
MSC06,Session 2,outdoor,1113,corr
MSC06,Session 2,outdoor,715,corr
MSC06,Session 2,outdoor,583,corr
MSC06,Session 2,outdoor,546,corr
MSC06,Session 2,outdoor,810,corr
MSC06,Session 2,outdoor,700,corr
MSC06,Session 2,indoor,652,err
MSC06,Session 2,indoor,631,corr
MSC06,Session 2,indoor,709,corr
MSC06,Session 2,outdoor,712,corr
MSC06,Session 2,outdoor,757,corr
MSC06,Session 2,outdoor,607,corr
MSC06,Session 2,outdoor,546,corr
MSC06,Session 2,outdoor,848,corr
MSC06,Session 2,outdoor,688,corr
MSC06,Session 2,outdoor,625,corr
MSC06,Session 2,outdoor,677,corr
MSC06,Session 2,outdoor,538,corr
MSC06,Session 2,outdoor,726,corr
MSC06,Session 2,outdoor,722,corr
MSC06,Session 2,outdoor,617,corr
MSC06,Session 2,indoor,678,corr
MSC06,Session 2,indoor,982,corr
MSC06,Session 2,indoor,567,corr
MSC06,Session 2,indoor,698,corr
MSC06,Session 2,indoor,761,corr
MSC06,Session 2,indoor,614,corr
MSC06,Session 2,outdoor,815,corr
MSC06,Session 2,outdoor,839,corr
MSC06,Session 2,outdoor,835,corr
MSC06,Session 2,outdoor,830,corr
MSC06,Session 2,outdoor,641,corr
MSC06,Session 2,outdoor,561,corr
MSC06,Session 2,indoor,848,corr
MSC06,Session 2,indoor,760,corr
MSC06,Session 2,indoor,575,corr
MSC06,Session 2,indoor,639,corr
MSC06,Session 2,indoor,796,corr
MSC06,Session 2,indoor,586,corr
MSC06,Session 2,indoor,1167,corr
MSC06,Session 2,indoor,1653,corr
MSC06,Session 2,indoor,824,corr
MSC06,Session 2,outdoor,647,corr
MSC06,Session 2,outdoor,760,corr
MSC06,Session 2,outdoor,677,corr
MSC06,Session 2,indoor,846,corr
MSC06,Session 2,indoor,805,corr
MSC06,Session 2,indoor,763,corr
MSC06,Session 2,indoor,612,corr
MSC06,Session 2,indoor,614,corr
MSC06,Session 2,indoor,658,corr
MSC06,Session 2,indoor,684,corr
MSC06,Session 2,indoor,656,corr
MSC06,Session 2,indoor,738,corr
MSC06,Session 2,Concrete,836,corr
MSC06,Session 2,Concrete,704,corr
MSC06,Session 2,Concrete,726,corr
MSC06,Session 2,Abstract,1158,corr
MSC06,Session 2,Abstract,754,corr
MSC06,Session 2,Abstract,607,corr
MSC06,Session 2,Abstract,831,corr
MSC06,Session 2,Abstract,777,corr
MSC06,Session 2,Abstract,836,corr
MSC06,Session 2,Concrete,806,corr
MSC06,Session 2,Concrete,529,corr
MSC06,Session 2,Concrete,554,corr
MSC06,Session 2,Abstract,1134,corr
MSC06,Session 2,Abstract,782,corr
MSC06,Session 2,Abstract,620,corr
MSC06,Session 2,Abstract,772,corr
MSC06,Session 2,Abstract,836,corr
MSC06,Session 2,Abstract,949,corr
MSC06,Session 2,Abstract,1511,corr
MSC06,Session 2,Abstract,735,corr
MSC06,Session 2,Abstract,608,corr
MSC06,Session 2,Abstract,837,corr
MSC06,Session 2,Abstract,689,corr
MSC06,Session 2,Abstract,787,corr
MSC06,Session 2,Concrete,653,corr
MSC06,Session 2,Concrete,620,corr
MSC06,Session 2,Concrete,600,corr
MSC06,Session 2,Abstract,934,corr
MSC06,Session 2,Abstract,736,corr
MSC06,Session 2,Abstract,693,corr
MSC06,Session 2,Abstract,822,corr
MSC06,Session 2,Abstract,818,corr
MSC06,Session 2,Abstract,660,corr
MSC06,Session 2,Concrete,824,corr
MSC06,Session 2,Concrete,574,corr
MSC06,Session 2,Concrete,618,corr
MSC06,Session 2,Concrete,814,corr
MSC06,Session 2,Concrete,702,corr
MSC06,Session 2,Concrete,596,corr
MSC06,Session 2,Concrete,752,corr
MSC06,Session 2,Concrete,882,corr
MSC06,Session 2,Concrete,601,corr
MSC06,Session 2,Concrete,596,corr
MSC06,Session 2,Concrete,613,corr
MSC06,Session 2,Concrete,640,corr
MSC06,Session 2,Concrete,658,corr
MSC06,Session 2,Concrete,719,corr
MSC06,Session 2,Concrete,656,corr
MSC06,Session 2,Abstract,946,corr
MSC06,Session 2,Abstract,888,corr
MSC06,Session 2,Abstract,691,corr
MSC06,Session 2,Concrete,823,corr
MSC06,Session 2,Concrete,588,corr
MSC06,Session 2,Concrete,584,corr
MSC06,Session 2,Abstract,1180,corr
MSC06,Session 2,Abstract,783,corr
MSC06,Session 2,Abstract,800,corr
MSC06,Session 2,Abstract,1037,corr
MSC06,Session 2,Abstract,716,corr
MSC06,Session 2,Abstract,664,corr
MSC06,Session 2,Abstract,1005,corr
MSC06,Session 2,Abstract,704,corr
MSC06,Session 2,Abstract,943,corr
MSC06,Session 2,Concrete,1017,corr
MSC06,Session 2,Concrete,667,corr
MSC06,Session 2,Concrete,1029,corr
MSC06,Session 2,Concrete,654,corr
MSC06,Session 2,Concrete,565,corr
MSC06,Session 2,Concrete,621,corr
MSC06,Session 2,Concrete,886,corr
MSC06,Session 2,Concrete,655,corr
MSC06,Session 2,Concrete,581,corr
MSC06,Session 3,female,648,corr
MSC06,Session 3,female,605,corr
MSC06,Session 3,female,954,corr
MSC06,Session 3,female,829,corr
MSC06,Session 3,female,782,corr
MSC06,Session 3,female,982,corr
MSC06,Session 3,female,630,corr
MSC06,Session 3,female,757,corr
MSC06,Session 3,female,570,corr
MSC06,Session 3,female,685,corr
MSC06,Session 3,female,669,corr
MSC06,Session 3,female,1027,corr
MSC06,Session 3,female,850,corr
MSC06,Session 3,female,723,corr
MSC06,Session 3,female,981,corr
MSC06,Session 3,female,592,corr
MSC06,Session 3,female,808,corr
MSC06,Session 3,female,531,corr
MSC06,Session 3,female,790,corr
MSC06,Session 3,female,567,corr
MSC06,Session 3,female,710,corr
MSC06,Session 3,female,711,corr
MSC06,Session 3,female,629,corr
MSC06,Session 3,female,942,corr
MSC06,Session 3,female,999,err
MSC06,Session 3,female,1077,err
MSC06,Session 3,female,767,err
MSC06,Session 3,female,638,corr
MSC06,Session 3,female,686,corr
MSC06,Session 3,female,589,corr
MSC06,Session 3,female,625,corr
MSC06,Session 3,female,552,corr
MSC06,Session 3,female,677,corr
MSC06,Session 3,female,608,corr
MSC06,Session 3,female,879,corr
MSC06,Session 3,female,793,corr
MSC06,Session 3,male,673,corr
MSC06,Session 3,male,713,corr
MSC06,Session 3,male,549,corr
MSC06,Session 3,male,1026,err
MSC06,Session 3,male,1072,err
MSC06,Session 3,male,1081,corr
MSC06,Session 3,male,595,corr
MSC06,Session 3,male,565,corr
MSC06,Session 3,male,551,corr
MSC06,Session 3,male,746,corr
MSC06,Session 3,male,555,corr
MSC06,Session 3,male,535,corr
MSC06,Session 3,male,616,corr
MSC06,Session 3,male,543,corr
MSC06,Session 3,male,603,corr
MSC06,Session 3,male,621,corr
MSC06,Session 3,male,775,corr
MSC06,Session 3,male,515,corr
MSC06,Session 3,male,604,corr
MSC06,Session 3,male,802,corr
MSC06,Session 3,male,590,corr
MSC06,Session 3,male,572,corr
MSC06,Session 3,male,796,corr
MSC06,Session 3,male,689,corr
MSC06,Session 3,male,755,corr
MSC06,Session 3,male,797,corr
MSC06,Session 3,male,658,corr
MSC06,Session 3,male,780,corr
MSC06,Session 3,male,557,corr
MSC06,Session 3,male,632,corr
MSC06,Session 3,male,571,corr
MSC06,Session 3,male,619,corr
MSC06,Session 3,male,722,corr
MSC06,Session 3,male,723,corr
MSC06,Session 3,male,703,corr
MSC06,Session 3,male,1006,corr
MSC06,Session 3,outdoor,951,corr
MSC06,Session 3,outdoor,579,corr
MSC06,Session 3,outdoor,774,corr
MSC06,Session 3,indoor,942,corr
MSC06,Session 3,indoor,829,corr
MSC06,Session 3,indoor,759,corr
MSC06,Session 3,indoor,1306,corr
MSC06,Session 3,indoor,895,corr
MSC06,Session 3,indoor,691,corr
MSC06,Session 3,indoor,1233,corr
MSC06,Session 3,indoor,707,corr
MSC06,Session 3,indoor,803,corr
MSC06,Session 3,outdoor,717,corr
MSC06,Session 3,outdoor,646,corr
MSC06,Session 3,outdoor,591,corr
MSC06,Session 3,outdoor,890,corr
MSC06,Session 3,outdoor,792,err
MSC06,Session 3,outdoor,1020,corr
MSC06,Session 3,outdoor,763,corr
MSC06,Session 3,outdoor,794,corr
MSC06,Session 3,outdoor,1419,corr
MSC06,Session 3,outdoor,763,corr
MSC06,Session 3,outdoor,831,corr
MSC06,Session 3,outdoor,714,corr
MSC06,Session 3,outdoor,574,corr
MSC06,Session 3,outdoor,669,corr
MSC06,Session 3,outdoor,589,corr
MSC06,Session 3,indoor,884,corr
MSC06,Session 3,indoor,677,corr
MSC06,Session 3,indoor,610,corr
MSC06,Session 3,outdoor,932,corr
MSC06,Session 3,outdoor,577,corr
MSC06,Session 3,outdoor,678,corr
MSC06,Session 3,indoor,763,corr
MSC06,Session 3,indoor,697,corr
MSC06,Session 3,indoor,790,corr
MSC06,Session 3,outdoor,566,corr
MSC06,Session 3,outdoor,798,corr
MSC06,Session 3,outdoor,730,corr
MSC06,Session 3,indoor,875,corr
MSC06,Session 3,indoor,678,corr
MSC06,Session 3,indoor,1155,corr
MSC06,Session 3,outdoor,733,err
MSC06,Session 3,outdoor,773,corr
MSC06,Session 3,outdoor,1163,corr
MSC06,Session 3,indoor,843,corr
MSC06,Session 3,indoor,569,corr
MSC06,Session 3,indoor,597,corr
MSC06,Session 3,indoor,773,corr
MSC06,Session 3,indoor,757,corr
MSC06,Session 3,indoor,807,corr
MSC06,Session 3,outdoor,1051,corr
MSC06,Session 3,outdoor,670,corr
MSC06,Session 3,outdoor,881,corr
MSC06,Session 3,indoor,954,corr
MSC06,Session 3,indoor,575,corr
MSC06,Session 3,indoor,712,corr
MSC06,Session 3,indoor,1234,corr
MSC06,Session 3,indoor,917,corr
MSC06,Session 3,indoor,1141,corr
MSC06,Session 3,indoor,988,corr
MSC06,Session 3,indoor,890,corr
MSC06,Session 3,indoor,826,corr
MSC06,Session 3,outdoor,662,corr
MSC06,Session 3,outdoor,679,corr
MSC06,Session 3,outdoor,649,corr
MSC06,Session 3,indoor,1008,corr
MSC06,Session 3,indoor,751,corr
MSC06,Session 3,indoor,1074,corr
MSC06,Session 3,outdoor,712,corr
MSC06,Session 3,outdoor,760,corr
MSC06,Session 3,outdoor,674,corr
MSC06,Session 3,Abstract,1644,corr
MSC06,Session 3,Abstract,646,corr
MSC06,Session 3,Abstract,700,corr
MSC06,Session 3,Concrete,815,corr
MSC06,Session 3,Concrete,659,corr
MSC06,Session 3,Concrete,594,corr
MSC06,Session 3,Concrete,811,corr
MSC06,Session 3,Concrete,728,corr
MSC06,Session 3,Concrete,648,corr
MSC06,Session 3,Concrete,962,corr
MSC06,Session 3,Concrete,722,corr
MSC06,Session 3,Concrete,671,corr
MSC06,Session 3,Concrete,885,corr
MSC06,Session 3,Concrete,581,corr
MSC06,Session 3,Concrete,933,corr
MSC06,Session 3,Concrete,687,corr
MSC06,Session 3,Concrete,566,corr
MSC06,Session 3,Concrete,538,corr
MSC06,Session 3,Concrete,947,corr
MSC06,Session 3,Concrete,742,corr
MSC06,Session 3,Concrete,634,corr
MSC06,Session 3,Abstract,826,corr
MSC06,Session 3,Abstract,812,corr
MSC06,Session 3,Abstract,697,corr
MSC06,Session 3,Abstract,1244,corr
MSC06,Session 3,Abstract,906,corr
MSC06,Session 3,Abstract,626,corr
MSC06,Session 3,Concrete,1314,corr
MSC06,Session 3,Concrete,781,corr
MSC06,Session 3,Concrete,706,corr
MSC06,Session 3,Concrete,915,corr
MSC06,Session 3,Concrete,576,corr
MSC06,Session 3,Concrete,659,corr
MSC06,Session 3,Concrete,1234,corr
MSC06,Session 3,Concrete,607,corr
MSC06,Session 3,Concrete,656,corr
MSC06,Session 3,Abstract,1166,corr
MSC06,Session 3,Abstract,768,corr
MSC06,Session 3,Abstract,574,corr
MSC06,Session 3,Abstract,840,corr
MSC06,Session 3,Abstract,876,corr
MSC06,Session 3,Abstract,763,corr
MSC06,Session 3,Abstract,710,corr
MSC06,Session 3,Abstract,596,corr
MSC06,Session 3,Abstract,627,corr
MSC06,Session 3,Concrete,827,corr
MSC06,Session 3,Concrete,735,corr
MSC06,Session 3,Concrete,713,corr
MSC06,Session 3,Abstract,854,corr
MSC06,Session 3,Abstract,659,corr
MSC06,Session 3,Abstract,624,corr
MSC06,Session 3,Abstract,846,corr
MSC06,Session 3,Abstract,1102,corr
MSC06,Session 3,Abstract,592,corr
MSC06,Session 3,Abstract,856,corr
MSC06,Session 3,Abstract,745,corr
MSC06,Session 3,Abstract,786,corr
MSC06,Session 3,Abstract,870,corr
MSC06,Session 3,Abstract,1226,corr
MSC06,Session 3,Abstract,574,corr
MSC06,Session 3,Abstract,1044,corr
MSC06,Session 3,Abstract,914,corr
MSC06,Session 3,Abstract,612,corr
MSC06,Session 3,Concrete,1596,corr
MSC06,Session 3,Concrete,926,corr
MSC06,Session 3,Concrete,688,corr
MSC06,Session 3,Concrete,1289,corr
MSC06,Session 3,Concrete,711,corr
MSC06,Session 3,Concrete,1137,corr
MSC06,Session 3,Abstract,1300,corr
MSC06,Session 3,Abstract,732,corr
MSC06,Session 3,Abstract,688,corr
MSC06,Session 4,male,532,corr
MSC06,Session 4,male,586,corr
MSC06,Session 4,male,609,corr
MSC06,Session 4,male,486,corr
MSC06,Session 4,male,451,corr
MSC06,Session 4,male,725,corr
MSC06,Session 4,male,523,corr
MSC06,Session 4,male,671,corr
MSC06,Session 4,male,618,corr
MSC06,Session 4,female,601,corr
MSC06,Session 4,female,639,corr
MSC06,Session 4,female,611,corr
MSC06,Session 4,female,1113,corr
MSC06,Session 4,female,514,corr
MSC06,Session 4,female,576,corr
MSC06,Session 4,male,694,corr
MSC06,Session 4,male,561,corr
MSC06,Session 4,male,564,corr
MSC06,Session 4,female,580,corr
MSC06,Session 4,female,621,corr
MSC06,Session 4,female,606,corr
MSC06,Session 4,male,656,corr
MSC06,Session 4,male,603,corr
MSC06,Session 4,male,495,corr
MSC06,Session 4,female,544,corr
MSC06,Session 4,female,895,corr
MSC06,Session 4,female,655,corr
MSC06,Session 4,female,615,corr
MSC06,Session 4,female,675,corr
MSC06,Session 4,female,878,corr
MSC06,Session 4,female,604,corr
MSC06,Session 4,female,654,corr
MSC06,Session 4,female,556,corr
MSC06,Session 4,female,543,corr
MSC06,Session 4,female,787,corr
MSC06,Session 4,female,584,corr
MSC06,Session 4,female,647,corr
MSC06,Session 4,female,666,corr
MSC06,Session 4,female,598,corr
MSC06,Session 4,male,610,corr
MSC06,Session 4,male,613,corr
MSC06,Session 4,male,678,corr
MSC06,Session 4,female,634,corr
MSC06,Session 4,female,723,corr
MSC06,Session 4,female,631,corr
MSC06,Session 4,male,625,corr
MSC06,Session 4,male,1004,corr
MSC06,Session 4,male,607,corr
MSC06,Session 4,male,478,corr
MSC06,Session 4,male,603,corr
MSC06,Session 4,male,574,corr
MSC06,Session 4,male,506,corr
MSC06,Session 4,male,642,corr
MSC06,Session 4,male,595,corr
MSC06,Session 4,male,521,corr
MSC06,Session 4,male,801,corr
MSC06,Session 4,male,784,corr
MSC06,Session 4,female,581,corr
MSC06,Session 4,female,1096,corr
MSC06,Session 4,female,675,corr
MSC06,Session 4,female,636,corr
MSC06,Session 4,female,671,corr
MSC06,Session 4,female,747,corr
MSC06,Session 4,female,619,corr
MSC06,Session 4,female,654,corr
MSC06,Session 4,female,652,corr
MSC06,Session 4,male,732,corr
MSC06,Session 4,male,633,corr
MSC06,Session 4,male,600,corr
MSC06,Session 4,male,617,corr
